startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_4077,2011-01-01,France,Europe,Logistics,Series A,Growth Stage,Large,High,Medium,Medium,"C++, ML",206.0,3578.0,886.0,22.72,44.0,2363417.0,0.24755518301201454,0.05755797708857223,6.348141939089131,19.68888888888889,4.5777777777777775,504.8888888888889,0.2322435174746336,25.61443066516347,4.280193236714976,52520.37777777778,6.0,1,1,1,1,-0.4478643091245255,-0.2461673409414099
Startup_4078,2008-01-01,UK,Europe,Energy,Series C,Growth Stage,Large,High,High,Medium,"Java, Spring",358.0,3120.0,611.0,14.27,60.0,2294057.0,0.19577058635052869,0.11470682473566164,4.5722524831784686,10.01639344262295,5.868852459016393,233.9344262295082,0.5849673202614379,23.31699346405229,1.701949860724234,37607.49180327869,7.0,0,0,1,1,-0.6388746996375406,-0.24088397412258006
Startup_4079,2007-01-01,UK,Europe,AI,Series A,Growth Stage,Large,Low,High,Medium,"Node.js, React",261.0,3553.0,8.0,14.81,13.0,506950.0,0.0022509848058525606,0.07343837929093978,4.167135621834553,0.5714285714285714,18.642857142857142,1057.857142857143,29.0,1645.5555555555557,0.030534351145038167,36210.71428571428,9.0,0,0,4,1,-0.16982815092099282,-0.2887013946843611
Startup_4080,2009-01-01,Germany,Europe,EdTech,Seed,Early Stage,Large,High,Medium,Medium,"Java, Spring",146.0,3167.0,601.0,24.05,18.0,1947847.0,0.18970959595959597,0.046085858585858584,7.591540404040404,31.63157894736842,7.684210526315789,1265.7894736842106,0.2425249169435216,39.95016611295681,4.08843537414966,102518.26315789473,6.0,0,0,4,1,0.09724928136575503,-0.2579783877251424
Startup_4081,2018-01-01,Japan,Asia,FinTech,Series B,Growth Stage,Large,High,Medium,Low,"PHP, Laravel",236.0,4487.0,983.0,4.58,50.0,461020.0,0.21902852049910873,0.05258467023172905,1.0204991087344029,19.274509803921568,4.627450980392157,89.80392156862744,0.23983739837398374,4.654471544715447,4.147679324894515,9039.607843137255,9.0,1,1,1,1,-0.668787285232047,-0.2628422873400809
Startup_4082,2006-01-01,India,Asia,Tech,IPO,Late Stage,Medium,High,High,Low,"Java, Spring",347.0,1592.0,645.0,3.31,8.0,388358.0,0.4048964218455744,0.21782799748901444,2.0778405524168235,71.66666666666667,38.55555555555556,367.77777777777777,0.5371517027863777,5.123839009287925,1.853448275862069,43150.88888888889,6.0,0,1,4,1,0.9813866412594748,-0.18894518998265752
Startup_4083,2011-01-01,France,Europe,Tech,IPO,Late Stage,Large,Medium,Medium,High,"Node.js, React",150.0,3490.0,454.0,48.5,96.0,61954.0,0.13004869664852478,0.042967631051274706,13.892867373245489,4.680412371134021,1.5463917525773196,500.0,0.32967032967032966,106.5934065934066,3.006622516556291,638.7010309278351,9.0,0,0,1,1,-0.8422792604347794,-0.2473185756414863
Startup_4084,2006-01-01,India,Asia,Healthcare,IPO,Late Stage,Medium,High,Low,High,"C++, ML",76.0,1462.0,720.0,38.86,20.0,1134880.0,0.49213943950786054,0.05194805194805195,26.561859193438142,34.285714285714285,3.619047619047619,1850.4761904761904,0.10540915395284327,53.89736477115118,9.35064935064935,54041.90476190476,1.0,1,1,4,1,0.04577597776978202,-0.16274622566772848
Startup_4085,2011-01-01,France,Europe,Logistics,IPO,Late Stage,Small,Low,Medium,Medium,"PHP, Laravel",197.0,304.0,58.0,20.67,11.0,474463.0,0.1901639344262295,0.6459016393442623,67.77049180327869,4.833333333333333,16.416666666666668,1722.5,3.3389830508474576,350.33898305084745,0.29292929292929293,39538.583333333336,5.0,0,1,4,1,-0.051354767396479595,0.06497638295946295
Startup_4086,2005-01-01,Japan,Asia,Logistics,Series B,Growth Stage,Medium,High,High,High,"C++, ML",486.0,2024.0,544.0,32.21,36.0,1983961.0,0.268641975308642,0.24,15.906172839506173,14.702702702702704,13.135135135135135,870.5405405405405,0.8917431192660551,59.10091743119266,1.1170431211498972,53620.56756756757,5.0,0,0,4,1,-0.19751142487988266,-0.16683016395083708
Startup_4087,2004-01-01,India,Asia,Tech,Seed,Early Stage,Small,Medium,Low,Low,"Python, AI",121.0,5.0,330.0,3.86,59.0,4843804.0,55.0,20.166666666666668,643.3333333333334,5.5,2.0166666666666666,64.33333333333333,0.36555891238670696,11.661631419939576,2.7049180327868854,80730.06666666667,5.0,1,0,3,4,-0.6436739364476983,15.4058285777092
Startup_4088,2000-01-01,Germany,Europe,Tech,Series B,Growth Stage,Small,High,High,Medium,"Python, AI",263.0,116.0,718.0,20.92,34.0,69245.0,6.136752136752137,2.247863247863248,178.8034188034188,20.514285714285716,7.514285714285714,597.7142857142857,0.3657858136300417,29.09596662030598,2.7196969696969697,1978.4285714285713,8.0,1,1,4,1,-0.4619381429328067,1.6859240984142914
Startup_4089,2009-01-01,India,Asia,Tech,Series A,Growth Stage,Large,Low,Medium,Low,"PHP, Laravel",132.0,2756.0,166.0,6.62,18.0,2598847.0,0.06021037359448676,0.04787812840043525,2.401160681900617,8.736842105263158,6.947368421052632,348.42105263157896,0.7904191616766467,39.64071856287425,1.2481203007518797,136781.42105263157,8.0,1,1,4,1,-0.3410413580736226,-0.29013103552145003
Startup_4090,2014-01-01,USA,North America,EdTech,Series B,Growth Stage,Medium,Low,Low,Low,"Node.js, React",70.0,1979.0,98.0,2.55,41.0,4057030.0,0.049494949494949494,0.03535353535353535,1.2878787878787878,2.3333333333333335,1.6666666666666667,60.714285714285715,0.7070707070707071,25.757575757575758,1.380281690140845,96595.95238095238,1.0,0,0,1,1,-0.7281152537977841,-0.2962757901637271
Startup_4091,2011-01-01,Germany,Europe,EdTech,Seed,Early Stage,Small,Medium,High,Low,"Node.js, React",373.0,232.0,445.0,10.08,81.0,1784463.0,1.909871244635193,1.6008583690987124,43.261802575107296,5.426829268292683,4.548780487804878,122.92682926829268,0.8363228699551569,22.60089686098655,1.1898395721925135,21761.743902439026,1.0,0,1,1,1,-0.7908612946401656,0.5497007466366439
Startup_4092,2005-01-01,India,Asia,Logistics,Seed,Early Stage,Large,High,High,Low,"PHP, Laravel",496.0,3090.0,999.0,10.44,33.0,2698613.0,0.3231963765771595,0.16046586865092202,3.37754771918473,29.38235294117647,14.588235294117647,307.05882352941177,0.496,10.44,2.0100603621730384,79370.9705882353,8.0,0,0,4,1,-0.05704437965060847,-0.21390462572349925
Startup_4093,2009-01-01,USA,North America,Gaming,IPO,Late Stage,Large,High,High,Medium,"Node.js, React",460.0,2667.0,757.0,19.54,36.0,846219.0,0.2837331334332834,0.1724137931034483,7.32383808095952,20.45945945945946,12.432432432432432,528.1081081081081,0.6068601583113457,25.778364116094988,1.6420824295010845,22870.783783783783,6.0,1,1,4,1,-0.3112072079252901,-0.20401415395497016
Startup_4094,2021-01-01,India,Asia,FinTech,Series A,Growth Stage,Large,High,High,High,"Java, Spring",474.0,3932.0,809.0,31.03,16.0,4014548.0,0.20569539791507754,0.12051868802440885,7.889651665395372,47.588235294117645,27.88235294117647,1825.2941176470588,0.5851851851851851,38.30864197530864,1.7031578947368422,236149.88235294117,9.0,1,0,4,1,1.2859305701641972,-0.23939386491407047
Startup_4095,2004-01-01,Canada,North America,Healthcare,IPO,Late Stage,Medium,Medium,Low,Low,"C++, ML",117.0,2236.0,397.0,12.39,48.0,2531369.0,0.17746982565936523,0.052302190433616454,5.538667858739383,8.10204081632653,2.3877551020408165,252.85714285714286,0.29396984924623115,31.13065326633166,3.364406779661017,51660.5918367347,8.0,1,1,1,1,-0.7096557665168772,-0.25956887548227153
Startup_4096,2003-01-01,Brazil,South America,AI,Series C,Growth Stage,Large,High,Medium,High,"C++, ML",179.0,4114.0,710.0,40.94,24.0,1786368.0,0.17253948967193194,0.043499392466585664,9.948967193195626,28.4,7.16,1637.6,0.2517580872011252,57.580872011251756,3.9444444444444446,71454.72,8.0,1,0,4,1,0.05721449643850297,-0.25400787726772134
Startup_4097,2017-01-01,Germany,Europe,FoodTech,Series B,Growth Stage,Large,High,High,Medium,"PHP, Laravel",480.0,2574.0,714.0,18.28,43.0,1193602.0,0.27728155339805827,0.18640776699029127,7.099029126213592,16.227272727272727,10.909090909090908,415.45454545454544,0.6713286713286714,25.566433566433567,1.4844074844074844,27127.31818181818,2.0,0,1,1,1,-0.4181324672104543,-0.20132771762903987
Startup_4098,2021-01-01,France,Europe,Energy,Seed,Early Stage,Large,Medium,High,High,"Node.js, React",406.0,2932.0,332.0,43.62,15.0,2640955.0,0.1131946812137743,0.13842482100238662,14.872144561882033,20.75,25.375,2726.25,1.2192192192192193,130.99099099099098,0.8157248157248157,165059.6875,3.0,0,0,4,1,0.9368842433773436,-0.2256890347718286
Startup_4099,2005-01-01,Australia,Oceania,Tech,IPO,Late Stage,Medium,High,High,Low,"Python, AI",449.0,1700.0,796.0,10.42,39.0,3967451.0,0.4679600235155791,0.2639623750734862,6.12580834803057,19.9,11.225,260.5,0.5633626097867002,13.074027603513175,1.768888888888889,99186.275,6.0,0,0,4,1,-0.21700040670898757,-0.15519035359748876
Startup_4100,2007-01-01,China,Asia,Healthcare,IPO,Late Stage,Small,Medium,High,Medium,"Node.js, React",289.0,417.0,350.0,20.5,65.0,4637240.0,0.8373205741626795,0.6913875598086124,49.04306220095694,5.303030303030303,4.378787878787879,310.6060606060606,0.8233618233618234,58.40455840455841,1.206896551724138,70261.21212121213,9.0,1,1,1,1,-0.6265548723733435,0.12882784352419974
Startup_4101,2015-01-01,USA,North America,AI,Series A,Growth Stage,Medium,High,High,Medium,"Python, AI",298.0,1796.0,635.0,19.96,28.0,3668568.0,0.3533667223149694,0.16583194212576516,11.10740122426266,21.896551724137932,10.275862068965518,688.2758620689655,0.46855345911949686,31.38364779874214,2.1237458193979935,126502.3448275862,8.0,1,0,4,1,-0.038460024879747035,-0.1909750997053582
Startup_4102,2002-01-01,India,Asia,EdTech,Series C,Growth Stage,Medium,Medium,Medium,Medium,"Node.js, React",245.0,1668.0,348.0,15.84,65.0,248048.0,0.2085080886758538,0.14679448771719592,9.490713001797484,5.2727272727272725,3.712121212121212,240.0,0.7020057306590258,45.38681948424069,1.4146341463414633,3758.3030303030305,1.0,0,1,1,1,-0.8365660127538622,-0.2163849649913435
Startup_4103,2013-01-01,Australia,Oceania,Energy,Series C,Growth Stage,Large,Medium,Medium,Medium,"C++, ML",176.0,4086.0,271.0,22.03,14.0,3418360.0,0.06630780523611451,0.04306337166625887,5.390261805725471,18.066666666666666,11.733333333333333,1468.6666666666667,0.6470588235294118,80.99264705882354,1.5310734463276836,227890.66666666666,8.0,0,0,4,1,0.41013348935706523,-0.28685525333959105
Startup_4104,2008-01-01,India,Asia,AI,Series B,Growth Stage,Small,Medium,High,High,"PHP, Laravel",434.0,49.0,300.0,44.67,39.0,778547.0,6.0,8.68,893.4,7.5,10.85,1116.75,1.441860465116279,148.40531561461793,0.6896551724137931,19463.675,6.0,1,1,4,1,-0.33215097129696347,5.2374884558419295
Startup_4105,2000-01-01,Germany,Europe,Logistics,IPO,Late Stage,Small,Low,Medium,Medium,"Node.js, React",134.0,1061.0,67.0,14.75,60.0,3284499.0,0.06308851224105462,0.12617702448210924,13.88888888888889,1.098360655737705,2.19672131147541,241.80327868852459,1.9705882352941178,216.91176470588235,0.4962962962962963,53844.24590163935,1.0,0,0,1,1,-0.7908802412771565,-0.23591278884226127
Startup_4106,2009-01-01,France,Europe,FoodTech,IPO,Late Stage,Large,Medium,Medium,Low,"PHP, Laravel",149.0,2512.0,397.0,11.29,59.0,3636401.0,0.1579785117389574,0.059291683247115,4.492638280939117,6.616666666666666,2.4833333333333334,188.16666666666666,0.3743718592964824,28.366834170854272,2.6466666666666665,60606.683333333334,1.0,0,1,1,1,-0.7179088465181012,-0.2634835958853416
Startup_4107,2013-01-01,Canada,North America,Healthcare,Series A,Growth Stage,Large,Medium,Low,Low,"C++, ML",25.0,2850.0,410.0,2.96,57.0,3073385.0,0.14380918975797966,0.008768853034023149,1.038232199228341,7.068965517241379,0.43103448275862066,51.03448275862069,0.06082725060827251,7.201946472019465,15.76923076923077,52989.39655172414,3.0,0,0,1,1,-0.827880860907747,-0.28150907882143167
Startup_4108,2012-01-01,Canada,North America,Logistics,Seed,Early Stage,Small,Low,Medium,Low,"Java, Spring",214.0,202.0,193.0,5.34,4.0,3664620.0,0.9507389162561576,1.0541871921182266,26.305418719211822,38.6,42.8,1068.0,1.1030927835051547,27.52577319587629,0.8976744186046511,732924.0,5.0,0,1,4,1,2.651165518136314,0.17445080307823843
Startup_4109,2005-01-01,Germany,Europe,EdTech,Seed,Early Stage,Large,High,Low,Low,"Java, Spring",12.0,3696.0,937.0,11.16,18.0,3959134.0,0.2534487422234244,0.0032458750338111983,3.0186637814444146,49.31578947368421,0.631578947368421,587.3684210526316,0.01279317697228145,11.897654584221748,72.07692307692308,208375.47368421053,7.0,0,0,4,1,0.19484428809769783,-0.24233410956704046
Startup_4110,2020-01-01,India,Asia,Healthcare,Series A,Growth Stage,Small,Low,Medium,Medium,"PHP, Laravel",176.0,107.0,183.0,15.43,56.0,588344.0,1.6944444444444444,1.6296296296296295,142.87037037037038,3.210526315789474,3.087719298245614,270.70175438596493,0.9565217391304348,83.8586956521739,1.0338983050847457,10321.82456140351,5.0,0,0,1,1,-0.8455196471470066,0.7561420369456127
Startup_4111,2016-01-01,China,Asia,AI,IPO,Late Stage,Large,Low,High,Low,"PHP, Laravel",445.0,3005.0,93.0,2.14,96.0,3303294.0,0.03093812375249501,0.14803725881570193,0.7119095143047239,0.9587628865979382,4.587628865979381,22.061855670103093,4.73404255319149,22.76595744680851,0.2085201793721973,34054.57731958763,1.0,1,1,1,1,-0.8361819911698575,-0.2670985966403603
Startup_4112,2009-01-01,Canada,North America,Gaming,Series A,Growth Stage,Large,Medium,High,High,"Java, Spring",283.0,3436.0,364.0,28.9,59.0,1365956.0,0.10590631364562118,0.08233924934535933,8.40849578120454,6.066666666666666,4.716666666666667,481.6666666666667,0.7753424657534247,79.17808219178082,1.2816901408450705,22765.933333333334,1.0,0,0,1,1,-0.6916084294053944,-0.25398215332880586
Startup_4113,2002-01-01,Australia,Oceania,FoodTech,Seed,Early Stage,Large,High,Medium,High,"Python, AI",240.0,4596.0,690.0,26.74,79.0,2551563.0,0.15009788992821405,0.05220796171416141,5.816837067652817,8.625,3.0,334.25,0.3473227206946454,38.69753979739508,2.863070539419087,31894.5375,1.0,0,1,1,1,-0.7183927608077973,-0.2624343698965317
Startup_4114,2011-01-01,Canada,North America,AI,Series B,Growth Stage,Small,High,High,High,"Java, Spring",288.0,98.0,943.0,35.02,35.0,223801.0,9.525252525252526,2.909090909090909,353.73737373737373,26.194444444444443,8.0,972.7777777777778,0.3050847457627119,37.097457627118644,3.262975778546713,6216.694444444444,7.0,1,0,4,1,-0.27147503045064425,2.79102226806911
Startup_4115,2000-01-01,Brazil,South America,AI,Series A,Growth Stage,Large,High,Medium,High,"Node.js, React",254.0,2644.0,905.0,31.96,57.0,2576269.0,0.34215500945179583,0.09603024574669188,12.083175803402646,15.60344827586207,4.379310344827586,551.0344827586207,0.2803532008830022,35.275938189845476,3.549019607843137,44418.43103448276,6.0,1,1,1,1,-0.5117146708659708,-0.20691111862801007
Startup_4116,2006-01-01,Germany,Europe,EdTech,Series B,Growth Stage,Large,High,Low,Medium,"Java, Spring",75.0,4468.0,871.0,23.83,1.0,1862193.0,0.19489818751398524,0.016782277914522265,5.3322891027075405,435.5,37.5,11915.0,0.0860091743119266,27.327981651376145,11.460526315789474,931096.5,8.0,0,1,0,3,10.627420988609126,-0.33618398578138403
Startup_4117,2004-01-01,Australia,Oceania,FinTech,Seed,Early Stage,Large,Low,High,Low,"Java, Spring",385.0,4112.0,57.0,7.31,36.0,3674810.0,0.013858497447118891,0.0936056406515925,1.777291514709458,1.5405405405405406,10.405405405405405,197.56756756756758,6.637931034482759,126.03448275862068,0.14766839378238342,99319.18918918919,3.0,1,0,4,1,-0.4667749541052501,-0.28625052211537066
Startup_4118,2007-01-01,Australia,Oceania,Tech,Series A,Growth Stage,Small,Medium,High,High,"PHP, Laravel",288.0,1096.0,259.0,42.49,49.0,3753973.0,0.23609845031905197,0.2625341841385597,38.732907930720145,5.18,5.76,849.8,1.1076923076923078,163.42307692307693,0.8961937716262975,75079.46,6.0,0,1,4,1,-0.4460571832982172,-0.11235864716052651
Startup_4119,2005-01-01,Australia,Oceania,Logistics,Seed,Early Stage,Small,Low,Low,Low,"Python, AI",92.0,589.0,66.0,1.46,34.0,2085178.0,0.11186440677966102,0.15593220338983052,2.4745762711864407,1.8857142857142857,2.6285714285714286,41.714285714285715,1.373134328358209,21.791044776119403,0.7096774193548387,59576.514285714286,7.0,1,1,4,1,-0.8085368785396438,-0.24731808276681766
Startup_4120,2011-01-01,Japan,Asia,FinTech,Series B,Growth Stage,Large,High,Medium,High,"PHP, Laravel",157.0,4616.0,633.0,36.37,37.0,3166302.0,0.13710201429499674,0.034004764998917046,7.877409573316006,16.657894736842106,4.131578947368421,957.1052631578947,0.2476340694006309,57.36593059936909,4.006329113924051,83323.73684210527,6.0,0,0,4,1,-0.30256264142307887,-0.266745970780184
Startup_4121,2015-01-01,France,Europe,Tech,IPO,Late Stage,Large,High,Low,Low,"PHP, Laravel",101.0,4542.0,757.0,0.16,94.0,2079520.0,0.16662998018930222,0.02223200528285274,0.035219018269865725,7.968421052631579,1.063157894736842,1.6842105263157894,0.13324538258575197,0.21108179419525067,7.421568627450981,21889.684210526317,4.0,0,1,1,1,-0.888099033539046,-0.27981600802361367
Startup_4122,2002-01-01,Japan,Asia,FoodTech,Series A,Growth Stage,Small,High,Low,Medium,"C++, ML",109.0,1129.0,909.0,18.12,52.0,154087.0,0.804424778761062,0.09646017699115045,16.035398230088497,17.150943396226417,2.056603773584906,341.8867924528302,0.11978021978021978,19.912087912087912,8.263636363636364,2907.301886792453,2.0,1,0,1,1,-0.7143546317206353,-0.12507282003580622
Startup_4123,2020-01-01,Canada,North America,EdTech,Series A,Growth Stage,Large,High,Medium,High,"C++, ML",182.0,4813.0,517.0,40.28,40.0,4095447.0,0.10739509763190694,0.037806398005816366,8.367262152056503,12.609756097560975,4.439024390243903,982.439024390244,0.35135135135135137,77.76061776061776,2.8251366120218577,99888.9512195122,8.0,0,1,4,1,-0.294194339901924,-0.2696521821894367
Startup_4124,2005-01-01,USA,North America,Gaming,IPO,Late Stage,Large,High,Low,High,"Python, AI",54.0,3713.0,923.0,41.79,36.0,3577736.0,0.2485191168551427,0.014539579967689823,11.252019386106623,24.945945945945947,1.4594594594594594,1129.4594594594594,0.05844155844155844,45.22727272727273,16.78181818181818,96695.56756756757,7.0,0,1,4,1,-0.19867316387675743,-0.24282062466219623
Startup_4125,2016-01-01,Japan,Asia,FoodTech,Series B,Growth Stage,Large,Medium,High,High,"PHP, Laravel",279.0,2830.0,248.0,43.69,75.0,2149230.0,0.08760155422112328,0.09855174849876369,15.432709290003533,3.263157894736842,3.6710526315789473,574.8684210526316,1.1204819277108433,175.46184738955824,0.8857142857142857,28279.342105263157,4.0,1,0,1,1,-0.712659021605703,-0.23536514016840965
Startup_4126,2014-01-01,Brazil,South America,AI,Series A,Growth Stage,Large,High,High,High,"C++, ML",490.0,3458.0,538.0,32.85,69.0,2464957.0,0.1555362821624747,0.14165943914426135,9.496964440589766,7.685714285714286,7.0,469.2857142857143,0.9090909090909091,60.94619666048237,1.0957230142566192,35213.671428571426,6.0,0,0,1,1,-0.5852255615048239,-0.22714167756459805
Startup_4127,2003-01-01,UK,Europe,Healthcare,Seed,Early Stage,Large,High,Low,High,"Node.js, React",66.0,3873.0,684.0,44.12,90.0,1211712.0,0.17656169334021682,0.017036654620547237,11.388745482705215,7.516483516483516,0.7252747252747253,484.83516483516485,0.09635036496350365,64.4087591240876,10.208955223880597,13315.516483516483,8.0,1,1,1,1,-0.8046991071207976,-0.25108037726467103
Startup_4128,2000-01-01,Canada,North America,Healthcare,Series B,Growth Stage,Large,High,Medium,Low,"PHP, Laravel",251.0,2875.0,933.0,1.15,38.0,4177906.0,0.32440890125173855,0.08727399165507649,0.3998609179415855,23.923076923076923,6.435897435897436,29.487179487179485,0.26873661670235544,1.2312633832976445,3.7023809523809526,107125.79487179487,3.0,0,0,4,1,-0.32652485007585513,-0.24287322799566538
